DEPARTAMENTO,CIUDAD,NOMBRE CONCESIONARIO,NOMBRE EMISORA,CODIGO EMISORA,DISTINTIVO,FRECUENCIA,BANDA,"CLASE DE
EMISORA"
CUNDINAMARCA,ZIPACÓN,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53295,HJYQ,95.4 MHz,FM,INTERÉS PÚBLICO
CUNDINAMARCA,SOPÓ,MUNICIPIO DE SOPO,SOPÓ FM 95.6 NUESTRA RADIO,53600,HJD50,95.6 MHz,FM,INTERÉS PÚBLICO
CUNDINAMARCA,TAUSA,MUNICIPIO DE TAUSA,T RADIO,53547,HJB40,102.4 MHz,FM,INTERÉS PÚBLICO
CUNDINAMARCA,FUSAGASUGÁ,MUNICIPIO DE FUSAGASUGA,VIVE FUSAGASUGA 88.1 FM,53532,HJL54,88.1 MHz,FM,INTERÉS PÚBLICO
CUNDINAMARCA,CHOACHÍ,ALCALDÍA MUNICIPAL DE CHOACHI,CHIGUACHÍA STEREO,53519,HJA80,102.4 MHz,FM,INTERÉS PÚBLICO
CUNDINAMARCA,GUASCA,MUNICIPIO DE GUASCA,EMISORA DE INTERÉS PÚBLICO EN GUASCA,53524,HJE81,89.6 MHz,FM,INTERÉS PÚBLICO
CUNDINAMARCA,SUPATÁ,INSTITUCION EDUCATIVA DEPARTAMENTAL NUESTRA SEÑORA DE LA SALUD,EMISORA DE INTERÉS PÚBLICO EN SUPATÁ,53558,HJA54,89.6 MHz,FM,INTERÉS PÚBLICO
CUNDINAMARCA,ÚTICA,MUNICIPIO DE UTICA,EMISORA DE INTERÉS PÚBLICO EN ÚTICA,53579,HJL88,98.9 MHz,FM,INTERÉS PÚBLICO
GUAINÍA,INÍRIDA,INSTITUTO AGROPECUARIO CUSTODIO GARCIA ROVIRA,CUSTODIA ESTEREO,52430,HKH63,102.1 MHz,FM,COMUNITARIA
GUAINÍA,BARRANCO MINAS,ASOCIACIÓN DE CABILDOS Y AUTORIDADES TRADICIONALES UNIÓN DE INDÍGENAS DE GUAINÍA Y VICHADA,EMISORA COMUNITARIA EN BARRANCO MINAS,54534,HKH61,89.1 MHz,FM,COMUNITARIA
GUAINÍA,INÍRIDA,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADION NACIONAL DE COLOMBIA,53489,HJYE,92.3 MHz,FM,INTERÉS PÚBLICO
GUAINÍA,INÍRIDA,MINISTERIO DE DEFENSA NACIONAL - ARMADA NACIONAL,MARINA STEREO INÍRIDA,53012,HJB78,94.1 MHz,FM,INTERÉS PÚBLICO
GUAINÍA,INÍRIDA,POLICIA NACIONAL DE COLOMBIA,RADIO POLICÍA NACIONAL,53618,HJL95,95.1 MHz,FM,INTERÉS PÚBLICO
GUAVIARE,SAN JOSÉ DEL GUAVIARE,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,CARACOL RADIO,52082,HJYA,102.3 MHz,FM,COMERCIAL
GUAVIARE,CALAMAR,ERICA ALEJANDRA LONDOÑO RESTREPO,EMISORA GUAVIARE ESTEREO HJM37,54019,HJM37,92.7 MHz,FM,COMERCIAL
GUAVIARE,SAN JOSÉ DEL GUAVIARE,JULIO GABRIEL ALVARADO LEMUS,MARANDUA STEREO,52662,HJM41,100.7 MHz,FM,COMERCIAL
GUAVIARE,SAN JOSÉ DEL GUAVIARE,JAIRO HERNÁN BENJUMEA-LA VOZ DE GUAVIARE .,LA VOZ DEL GUAVIARE,51863,HJWA,1180 kHz,AM,COMERCIAL
GUAVIARE,SAN JOSÉ DEL GUAVIARE,MOVIMIENTO JUVENTUD POR EL GUAVIARE,JUVENTUD ESTEREO,52431,HKH82,104.7 MHz,FM,COMUNITARIA
GUAVIARE,EL RETORNO,ASOCIACIÓN GUAVIARE JOVEN-EMISORA COMUNITARIA 89.7 FM,EMISORA COMUNITARIA EN EL RETORNO,53168,HKH80,89.7 MHz,FM,COMUNITARIA
GUAVIARE,SAN JOSÉ DEL GUAVIARE,FUNDACIÓN MISIÓN COLOMBIA.CO,EMISORA COMUNITARIA EN SAN JOSE DEL GUAVIARE,54544,HJF64,107.9 MHz,FM,COMUNITARIA
GUAVIARE,MIRAFLORES,ASOCIACIÓN DE JUNTAS DE ACCIÓN COMUNAL DEL MUNICIPIO DE MIRAFLORES DEPARTAMENTO DEL GUAVIARE,EMISORA COMUNITARIA EN MIRAFLORES,54543,HKH81,89.7 MHz,FM,COMUNITARIA
GUAVIARE,CALAMAR,ASOCIACIÓN MUNICIPAL DE USUARIOS CAMPESINOS DE CALAMAR,EMISORA COMUNITARIA EN CALAMAR,54542,HKH79,107.7 MHz,FM,COMUNITARIA
GUAVIARE,SAN JOSÉ DEL GUAVIARE,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53528,HJYG,96.3 MHz,FM,INTERÉS PÚBLICO
GUAVIARE,SAN JOSÉ DEL GUAVIARE,POLICIA NACIONAL DE COLOMBIA,POLICIA NACIONAL SAN JOSE DEL GUAVIARE,52904,HJM43,91.7 MHz,FM,INTERÉS PÚBLICO
GUAVIARE,CALAMAR,FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL,COLOMBIA STEREO CALAMAR,53324,HJC80,98.7 MHz,FM,INTERÉS PÚBLICO
GUAVIARE,SAN JOSÉ DEL GUAVIARE,EJERCITO NACIONAL DEL COLOMBIA,EMISORA DE INTERÉS PÚBLICO EN SAN JOSÉ DEL GUAVIARE,53627,HJD61,93.5 MHz,FM,INTERÉS PÚBLICO
HUILA,NEIVA,COMPAÑÍA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.,BESAME,51659,HJFR,1210 kHz,AM,COMERCIAL
HUILA,ALGECIRAS,CARACOL TELEVISIÓN S.A,BLU RADIO,54085,HJM47,103.1 MHz,FM,COMERCIAL
HUILA,PALERMO,TW3 RADIO S.A.S.,CARACOL,54101,HJM65,91.8 MHz,FM,COMERCIAL
HUILA,NEIVA,PROMOTORA DE PUBLICIDAD RADIAL S.A,CARACOL RADIO,51657,HJJR,1010 kHz,AM,COMERCIAL
HUILA,GARZÓN,RADIO 8 LTDA.,CARACOL RADIO,52142,HJC36,88.3 MHz,FM,COMERCIAL
HUILA,SAN AGUSTÍN,HUILA ESTÉREO LTDA.,CARACOL RADIO,52668,HJM70,97.3 MHz,FM,COMERCIAL
HUILA,NEIVA,INTEGRACIÓN RADIAL INDEPENDIENTE LTDA.,CRISTALINA NEIVA,52666,HJM62,101.3 MHz,FM,COMERCIAL
HUILA,LA PLATA,DIÓCESIS DE GARZÓN,EMISORA POTENCIA LATINA,51788,HJID,1380 kHz,AM,COMERCIAL
HUILA,GARZÓN,EMISORA RADIO GARZÓN Y CIA LTDA. EN REESTRUCTURACIÓN,EMISORA RADIO GARZON Y CIA LTDA,51658,HJE62,1490 kHz,AM,COMERCIAL
HUILA,LA PLATA,SONOGLOBAL S.A. .,GLOABAL ESTEREO ,52665,HJM58,96.8 MHz,FM,COMERCIAL
HUILA,NEIVA,INTEGRACIÓN RADIAL INDEPENDIENTE LTDA.,HJDOBLEK NEIVA,51992,HJKK,840 kHz,AM,COMERCIAL
HUILA,PITALITO,INVERSIONES INRAI LTDA.,HJDOBLEK PITALITO,51661,HJCM,1280 kHz,AM,COMERCIAL
HUILA,PITALITO,SISTEMA VIDA INTERNACIONAL S.A.,KE BUENA ESTEREO,52667,HJM68,101.8 MHz,FM,COMERCIAL
HUILA,NEIVA,RADIO CADENA NACIONAL S.A.S,LA CARIÑOSA ANTENA DOS,51655,HJKD,1340 kHz,AM,COMERCIAL
HUILA,NEIVA,SERVICIO RADIAL INTEGRADO S.A.S.,LA CARIÑOSA ANTENA DOS,51660,HJFP,1150 kHz,AM,COMERCIAL
HUILA,TIMANÁ,COLOR STEREO S.A.S,LA FIERA 92.3 FM,52140,HJC45,92.3 MHz,FM,COMERCIAL
HUILA,NEIVA,RADIO CADENA NACIONAL S.A.S,LA MEGA ESTÉREO,52023,HJPE,90.3 MHz,FM,COMERCIAL
HUILA,PITALITO,PREFERENCIAL STEREO LTDA.,LA PODEROSA DEL HUILA,51978,HJQG,102.3 MHz,FM,COMERCIAL
HUILA,GARZÓN,CLAUDIA MABEL NARVÁEZ VERDUGO,LA REINA 93.6 F.M,54037,HJAB,93.6 MHz,FM,COMERCIAL
HUILA,PALERMO,BLANCA FANNY  TÉLLEZ PINEDA,MICRFOFONO CIVICO,52089,HJWD,1310 kHz,AM,COMERCIAL
HUILA,GIGANTE,CORPORACIÓN RADIAL CULTURAL AMBIENTAL Y DESARROLLO SOCIAL BUENAS NUEVAS,QUE BUENA 89.3 FM,52664,HJM52,89.3 MHz,FM,COMERCIAL
HUILA,NEIVA,ORGANIZACIÓN RADIAL OLÍMPICA S.A.,RADIO OLIMPICA FM ESTEREO,51907,HJIV,100.3 MHz,FM,COMERCIAL
HUILA,NEIVA,FUNDACIÓN JORGE ELIECER GAITÁN,RADIO SURCOLOMBIANA,51815,HJOV,1060 kHz,AM,COMERCIAL
HUILA,NEIVA,ORGANIZACIÓN RADIAL OLÍMPICA S.A- RADIO TIEMPO FM ESTÉREO DE BARAYA HUILA,RADIO TIEMPO F.M ESTEREO,52663,HJM49,94.8 MHz,FM,COMERCIAL
HUILA,NEIVA,VITAL INVERSIONES S.A.,RADIO UNO,52002,HJYZ,1100 kHz,AM,COMERCIAL
HUILA,RIVERA,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,TROPICANA,52107,HJB39,98.3 MHz,FM,COMERCIAL
HUILA,CAMPOALEGRE,HUILA ESTÉREO LTDA.,W RADIO,52105,HJB38,104.3 MHz,FM,COMERCIAL
HUILA,NEIVA,FUNDACIÓN KERIGMA,ALFA ESTEREO 107.8 F.M. - ÁREA DE SERVICIO No.2,53385,HJU81,107.8 MHz,FM,COMUNITARIA
HUILA,TERUEL,ASOCIACIÓN COMUNITARIA EL RETIRO DE TERUEL HUILA ACERTEH,AMBIENTAL STEREO 107.8 FM,52444,HKI35,107.8 MHz,FM,COMUNITARIA
HUILA,ISNOS,JUNTA DE ACCIÓN COMUNAL DE VEREDA LA FLORIDA,CRISTAL STEREO,52438,HKH97,95.8 MHz,FM,COMUNITARIA
HUILA,ALTAMIRA,ASOCIACIÓN COMUNITARIA ALTAMIRA ESTEREO SISTEMA COMUNAL,DINAMICA ESTÉREO,53134,HKH87,102.8 MHz,FM,COMUNITARIA
HUILA,PALESTINA,CORPORACIÓN FILADELFIA,EMISORA CIENTO 7 DIGITAL,53051,HKI25,107.8 MHz,FM,COMUNITARIA
HUILA,ALGECIRAS,FUNDACIÓN SHEKINA,EMISORA COMUNITARIA ALGECIRAS,53074,HKH86,107.8 MHz,FM,COMUNITARIA
HUILA,IQUIRA,CORPORACIÓN COMUNITARIA DE COMUNICACIÓNES Y PUBLICACIONES - IQUIRA,EMISORA COMUNITARIA ÍQUIRA ESTÉREO 95.8 FM,52437,HKH96,95.8 MHz,FM,COMUNITARIA
HUILA,PALERMO,CORPORACIÓN CULTURAL FELIX MARIA SOLANO RAMIREZ,FIESTA FM RADIO 88.8,52815,HKI24,88.8 MHz,FM,COMUNITARIA
HUILA,LA PLATA,ASOCIACIÓN COMUNAL DE JUNTAS DEL MUNICIPIO DE LA PLATA,FIESTA STEREO,52814,HKH99,95.8 MHz,FM,COMUNITARIA
HUILA,GIGANTE,FUNDACIÓN CORAZÓN VALIENTE,FIESTA STEREO,54549,HKH93,95.8 MHz,FM,COMUNITARIA
HUILA,AGRADO,COOPERATIVA ESPECIALIZADA DE EDUCACION DEL MUNICIPIO DE AGRADO HUILA LTDA,LA MEJOR ESTÉREO 107.8 FM,52433,HKH84,107.8 MHz,FM,COMUNITARIA
HUILA,PITALITO,JUNTA ACCIÓN COMUNAL BARRIO CALAMO,LA PREFERIDA 98.8 FM,52440,HKI27,98.8 MHz,FM,COMUNITARIA
HUILA,YAGUARÁ,ASOCIACIÓN AMUNTER AMOR UNIÓN POR LA TERCERA EDAD,LA Y FM RADIO,53223,HKI39,88.8 MHz,FM,COMUNITARIA
HUILA,PITAL,FUNDACIÓN FUTURO VERDE,MANANTIAL STEREO,52435,HKI26,98.8 MHz,FM,COMUNITARIA
HUILA,OPORAPA,ASOCIACIÓN COMUNITARIA PARA EL DESARROLLO SOCIAL,MAXIMA STEREO 98.8 FM,53197,HKI22,98.8 MHz,FM,COMUNITARIA
HUILA,TIMANÁ,ASOCIACIÓN DE APICULTORES DEL SUR DEL HUILA,MIEL STEREO,52446,HKI37,100.8 MHz,FM,COMUNITARIA
HUILA,NEIVA,CORPORACIÓN COLOMBIANA PARA LA GESTION Y EL DESARROLLO SOCIAL-CORPOGESTION,NEIVA ESTÉREO - ÁREA DE SERVICIO No.1,53384,HJU80,93.8 MHz,FM,COMUNITARIA
HUILA,SUAZA,JUNTA DE ACCIÓN COMUNAL DE LAS DELICIAS DEL MUNICIPIO DE SUAZA,ORQUIDEA STEREO 88.8 FM,52442,HKI32,88.8 MHz,FM,COMUNITARIA
HUILA,HOBO,FUNDACIÓN LUZ DEL MUNDO ONG.,RADIO MARK,53050,HKH95,98.8 MHz,FM,COMUNITARIA
HUILA,GARZÓN,FUNDACIÓN CULTURAL BOLIVARIANA DE GARZON HUILA,SABAMBU STEREO.,52812,HKH92,88.8 MHz,FM,COMUNITARIA
HUILA,SANTA MARÍA,CORPORACIÓN RADIAL DEL OCCIDENTE DEL HUILA,SONORA STEREO,53064,HKI31,95.8 MHz,FM,COMUNITARIA
HUILA,TARQUI,FUNDACIÓN SOCIAL MANUEL DE JESUS IRIARTE MACIAS,TARQUI STEREO,53091,HKI33,95.8 MHz,FM,COMUNITARIA
HUILA,SAN AGUSTÍN,FUNDACIÓN COMUNITARIA MACIZO COLOMBIANO UNO A ESTEREO,UNO.A.ESTEREO,52441,HKI30,88.8 MHz,FM,COMUNITARIA
HUILA,COLOMBIA,JUNTA DE ACCIÓN COMUNAL DEL BARRIO CARMELITANO,EMISORA COMUNITARIA EN COLOMBIA,53071,HKH90,98.8 MHz,FM,COMUNITARIA
HUILA,AIPE,ASOCIACIÓN COMUNAL DE JUNTAS DEL MUNICIPIO DE AIPE,AIPE ESTÉREO,53165,HKH85,98.8 MHz,FM,COMUNITARIA
HUILA,LA ARGENTINA (PLATAVIEJA),ASOCIACIÓN COMUNITARIA POR UN FUTURO PROMISORIO DEL MUNICIPIO DE LA ARGENTINA HUILA,DINAMITA STEREO,53216,HKH98,88.8 MHz,FM,COMUNITARIA
HUILA,ACEVEDO,COMITE CIVICO CULTURAL DEL MUNICIPIO DE ACEVEDO HUILA,LA VOZ DEL SUR,54545,HKH83,107.8 MHz,FM,COMUNITARIA
HUILA,CAMPOALEGRE,ASOCIACIÓN ESPIGA DORADA DE CAMPOALEGRE HUILA,EMISORA COMUNITARIA EN CAMPOALEGRE,54547,HKH89,95.8 MHz,FM,COMUNITARIA
HUILA,RIVERA,JUNTA DE ACCIÓN COMUNAL DE LOS FUNDADORES,EMISORA COMUNITARIA EN RIVERA,54553,HKI28,98.8 MHz,FM,COMUNITARIA
HUILA,NÁTAGA,CASA DE LA CULTURA DE EL MUNICIPIO DE NÁTAGA,EMISORA COMUNITARIA EN NÁTAGA,54551,HKI20,98.8 MHz,FM,COMUNITARIA
HUILA,BARAYA,ALCALDÍA MUNICIPAL DE BARAYA,BARAYA ESTEREO 100.8 FM,53479,HJC94,100.8 MHz,FM,INTERÉS PÚBLICO
HUILA,LA ARGENTINA (PLATAVIEJA),ALCALDÍA MUNICIPAL DE LA ARGENTINA,KAMBIS STEREO 105.7 F.M,53500,HJA71,105.7 MHz,FM,INTERÉS PÚBLICO
HUILA,GUADALUPE,MUNICIPIO DE GUADALUPE,LA NUESTRA ESTÉREO 105.0,53473,HJA37,105 MHz,FM,INTERÉS PÚBLICO
HUILA,AGRADO,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53278,HJYT,94.3 MHz,FM,INTERÉS PÚBLICO
HUILA,NEIVA,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53279,HJXK,94.3 MHz,FM,INTERÉS PÚBLICO
HUILA,NEIVA,UNIVERSIDAD SURCOLOMBIANA,RADIO UNIVERSIDAD SURCOLOMBIANA 89.7 F.M.,53296,HJM61,89.7 MHz,FM,INTERÉS PÚBLICO
HUILA,NEIVA,FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL,COLOMBIA STEREO,52988,HJA84,99.7 MHz,FM,INTERÉS PÚBLICO
HUILA,NEIVA,POLICIA NACIONAL DE COLOMBIA,POLICIA NACIONAL NEIVA,53313,HJM60,97.3 MHz,FM,INTERÉS PÚBLICO
HUILA,TERUEL,ALCALDÍA MUNICIPAL DE TERUEL,EMISORA DE INTERÉS PÚBLICO EN TERUEL,53485,HJA78,106.9 MHz,FM,INTERÉS PÚBLICO
HUILA,PAICOL,MUNICIPIO DE PAICOL,ESTACIÓN 24 F.M.,53551,HJM64,91.8 MHz,FM,INTERÉS PÚBLICO
HUILA,TESALIA,MUNICIPIO DE TESALIA,TESALIA ESTÉREO,53584,HJM75,93.8 MHz,FM,INTERÉS PÚBLICO
HUILA,ACEVEDO,COMUNIDAD INDÍGENA ANAYACO DE LOS ANDAQUÍES,EMISORA DE INTERÉS PÚBLICO EN ACEVEDO,53661,HJM44,90.8 MHz,FM,INTERÉS PÚBLICO
HUILA,ALGECIRAS,RADIO TELEVISIÓN NACIONAL DE COLOMBIA - EMISORA PAZ,EMISORA DE INTERÉS PÚBLICO EN ALGECIRAS,53671,HJJM,92.6 MHz,FM,INTERÉS PÚBLICO
LA GUAJIRA,RIOHACHA,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A,CARDENAL ESTEREO,52661,HJM30,91.7 MHz,FM,COMERCIAL
LA GUAJIRA,SAN JUAN DEL CESAR,DEMIS ADIMIS PACHECO FERNÁNDEZ,CARDENAL ESTEREO,54042,HJM33,94.7 MHz,FM,COMERCIAL
LA GUAJIRA,RIOHACHA,BEATRIZ EUGENIA NAVARRO DE DANGOND,RADIO DELFIN,52046,HJLY,1060 kHz,AM,COMERCIAL
LA GUAJIRA,RIOHACHA,RADIO CADENA NACIONAL S.A.S,RUMBA ESTÉREO,52004,HJVF,93.7 MHz,FM,COMERCIAL
LA GUAJIRA,VILLANUEVA,ORGANIZACIÓN RADIAL OLÍMPICA S.A.,TIEMPO F.M ESTEREO,54099,HJM36,106.7 MHz,FM,COMERCIAL
LA GUAJIRA,MAICAO,BERNARDINO MEJÍA Y COMPAÑÍA S EN C,YORUMA FM STEREO,52149,HJB89,89.5 MHz,FM,COMERCIAL
LA GUAJIRA,SAN JUAN DEL CESAR,EDUARDO ABUCHAIBE LÓPEZ,IMPACTO POPULAR,51962,HJHO,1280 kHz,AM,COMERCIAL
LA GUAJIRA,ALBANIA,ASOCIACIÓN COMUNITARIA. SOCIAL. CULTURAL. MEDICA. EDUCATIVA. MANAHAIN CENTRO BIBLICO INTERNACIONAL GUAJIRA,BERAKA ESTÉREO,53193,HJS63,88.2 MHz,FM,COMUNITARIA
LA GUAJIRA,FONSECA,ORGANIZACIÓN COMUNITARIA Y CULTURAL SAN AGUSTIN DE FONSECA GUAJIRA ,FONSECA STEREO,52426,HKH70,88.2 MHz,FM,COMUNITARIA
LA GUAJIRA,VILLANUEVA,ORGANIZACIÓN RADIAL COMUNITARIA ECOS DEL PINTAO-VILLANUEVA GUAJIRA,VIVA FM,53250,HKH78,88.2 MHz,FM,COMUNITARIA
LA GUAJIRA,DISTRACCIÓN,FUNDACIÓN COMUNITARIA PARA LA COMUNICACIÓN SOCIAL DEL MUNICIPIO DE DISTRACCIÓN LA VOZ DEL RANCHERIA,LA VOZ DEL RANCHERÍA,53079,HJJ56,107.3 MHz,FM,COMUNITARIA
LA GUAJIRA,DIBULLA,ASOCIACIÓN GRUPO ECOLOGICO GENESIS,EMISORA COMUNITARIA EN DIBULLA,53090,HJJ55,107.7 MHz,FM,COMUNITARIA
LA GUAJIRA,RIOHACHA,FUNDACIÓN PROGUAJIRA -EMISORA GUAJIRA ESTEREO,GUAJIRA ESTÉREO,53342,HKH73,107.3 MHz,FM,COMUNITARIA
LA GUAJIRA,HATONUEVO,JUNTA DE ACCIÓN COMUNAL DEL BARRIO RAMON DUQUE,HATONUEVO STEREO 99.2 FM,53346,HJJ57,99.2 MHz,FM,COMUNITARIA
LA GUAJIRA,BARRANCAS,COORPORACION CREACIÒN. CULTURA Y ARTE- CREAARTE,EMISORA COMUNITARIA EN BARRANCAS,53437,HKH68,107.7 MHz,FM,COMUNITARIA
LA GUAJIRA,MAICAO,FUNDACIÓN AVANCES ,EMISORA COMUNITARIA EN MAICAO,54560,HKH71,99.2 MHz,FM,COMUNITARIA
LA GUAJIRA,LA JAGUA DEL PILAR,CORPORACION COMUNITARIA MARQUEZOTE,EMISORA COMUNITARIA EN LA JAGUA DEL PILAR,54559,HJA50,103.9 MHz,FM,COMUNITARIA
LA GUAJIRA,RIOHACHA,FUNDACIÓN CASA DEL ABUELO ESPERANZA VIVA,EMISORA COMUNITARIA EN RIOHACHA,54562,HJF36,90.3 MHz,FM,COMUNITARIA
LA GUAJIRA,MAICAO,FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL,COLOMBIA ESTEREO,52620,HJM27,103.7 MHz,FM,INTERÉS PÚBLICO
LA GUAJIRA,URIBIA (Nazareth),"ASOCIACIÓN DE JEFES FAMILIARES WAYUU DE LA ZONA NORTE DE LA ALTA GUAJIRA “WAYUU ARAURAYU""",ECOS DE LA MAKUIRA - WAYÚU ARAURAYU,53326,HJZ80,90.2 MHz,FM,INTERÉS PÚBLICO
LA GUAJIRA,URIBIA (Nazareth),RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53277,HJD90,610 kHz,AM,INTERÉS PÚBLICO
LA GUAJIRA,RIOHACHA,UNIVERSIDAD DE LA GUAJIRA,UNIGUAJIRA ESTEREO,53530,HJA98,89.3 MHz,FM,INTERÉS PÚBLICO
LA GUAJIRA,RIOHACHA,POLICIA NACIONAL DE COLOMBIA,POLICÍA NACIONAL 88.7 GUAJIRA,52894,HJM29,88.7 MHz,FM,INTERÉS PÚBLICO
LA GUAJIRA,FONSECA,ASOCIACIÓN CABILDO INDIGENA DEL RESGUARDO WAYUU DE MAYABANGLOMA -,EMISORA INDÍGENA MAYABANGLOMA,53011,HJZ79,106.2 MHz,FM,INTERÉS PÚBLICO
LA GUAJIRA,RIOHACHA,GOBERNACION DE LA GUAJIRA,EMISORA DE INTERÉS PÚBLICO EN RIOHACHA,53300,HJC47,100.7 MHz,FM,INTERÉS PÚBLICO
LA GUAJIRA,MAICAO,INSTITUCION EDUCATIVA INDIGENA NO. 1,FRONTERA STEREO,53582,HJA53,89.1 MHz,FM,INTERÉS PÚBLICO
LA GUAJIRA,FONSECA,RADIO TELEVISIÓN NACIONAL DE COLOMBIA - EMISORA PAZ,RADIO NACIONAL DE COLOMBIA,53653,HJF83,92.2 MHz,FM,INTERÉS PÚBLICO
LA GUAJIRA,MAICAO,INSTITUCIÓN EDUCATIVA INDÍGENA No. 2,EMISORA DE INTERÉS PÚBLICO EN MAICAO,53609,HJM26,104.3 MHz,FM,INTERÉS PÚBLICO
LA GUAJIRA,VILLANUEVA,FUNDACIÓN PROVILLANUEVA,EMISORA COMUNITARIA EN VILLANUEVA,54566,HJF38,97.2 MHz,FM,COMUNITARIA
MAGDALENA,CIÉNAGA,OBISPO ROVIRA ASOCIADOS SAS,FUEGO STEREO 101.9 FM SANTA MARTA,52669,HJM82,101.9 MHz,FM,COMERCIAL
MAGDALENA,SITIONUEVO,ORGANIZACIÓN RADIAL OLÍMPICA S.A,MIX,54102,HJM97,103.9 MHz,FM,COMERCIAL
MAGDALENA,EL BANCO,SISTEMA PLANETA RADIO LTDA. - EMISORA PLANETA 106.1 FM BANCO MAGDALENA,PLANETA 106.1 FM,52141,HJC46,106.1 MHz,FM,COMERCIAL
MAGDALENA,SANTA MARTA,"JOSÉ LUIS AHUMADA HERNANDEZ, YANETH AHUMADA LOMANTO, CRISTINA ISABEL AHUMADA MELÉNDEZ Y MARÍA ALEJANDRA AHUMADA MELÉNDEZ",RADIO GALEON,51848,HJPM,890 kHz,AM,COMERCIAL
MAGDALENA,SANTA MARTA,CIPRIANO LÓPEZ E HIJOS S.A.S,RADIO MAGDALENA,51667,HJBH,1420 kHz,AM,COMERCIAL
MAGDALENA,SANTA MARTA,RADIO OLÍMPICA FM STEREO SANTA MARTA MAGADALENA,RADIO OLIMPICA FM ESTEREO,52000,HJDP,97.1 MHz,FM,COMERCIAL
MAGDALENA,SANTA MARTA,INNOVACIÓN Y DISEÑOS S.A.S,RADIO RODADERO,51827,HJOD,1480 kHz,AM,COMERCIAL
MAGDALENA,SANTA MARTA,RADIO CADENA NACIONAL S.A.S,RADIO UNO,51821,HJOA,1350 kHz,AM,COMERCIAL
MAGDALENA,SANTA MARTA,RADIO CADENA NACIONAL S.A.S,RCN RADIO,51668,HJBJ,640 kHz,AM,COMERCIAL
MAGDALENA,SANTA MARTA,RADIO CADENA NACIONAL S.A.S,RUMBA ESTÉREO,52670,HJM96,106.9 MHz,FM,COMERCIAL
MAGDALENA,SANTA MARTA,SISTEMA RADIAL K. DE LA CIUDAD DE BOGOTÁ COMPAÑÍA LTDA.,W RADIO,52150,HJA79,101.1 MHz,FM,COMERCIAL
MAGDALENA,FUNDACIÓN,ANTONIO LUIS ATENCIA PALLARES,EMISORA FORTALEZA,54030,HJM86,102.9 MHz,FM,COMERCIAL
MAGDALENA,ALGARROBO,CORPORACIÓN COMUNITARIA ALGARROBO ESTEREO,EMISORA COMUNITARIA DE ALGARROBO,53395,HJB92,89.4 MHz,FM,COMUNITARIA
MAGDALENA,SANTA BARBARA DE PINTO,CORPORACIÓN CULTURAL Y COMUNITARIA AMIGOS DE SANTA BARBARA DE PINTO,FIDELIDAD STEREO,53102,HJA23,88.4 MHz,FM,COMUNITARIA
MAGDALENA,FUNDACIÓN,CORPORACIÓN COMUNITARIA IMPACTO,IMPACTO STEREO,52453,HKI47,107.9 MHz,FM,COMUNITARIA
MAGDALENA,CIÉNAGA,CORPORACIÓN RADIAL INNOVACION,INOVACION STEREO,52816,HKI44,88.4 MHz,FM,COMUNITARIA
MAGDALENA,SANTA ANA,CORPORACIÓN CULTURAL COMUNITARIA Y DEPORTIVA MERIDIANA-MERIDIANA RADIO,MERIDIANO ESTEREO,53036,HJJ60,103.4 MHz,FM,COMUNITARIA
MAGDALENA,EL BANCO,CORPORACIÓN CULTURAL Y COMUNITARIA AMIGOS DE PALOMEQUE,PALOMEQUE STEREO,52451,HKI45,88.4 MHz,FM,COMUNITARIA
MAGDALENA,SALAMINA,ASOCIACIÓN COMUNITARIA SATELITE,SATÉLITE STEREO,52456,HKI54,93.4 MHz,FM,COMUNITARIA
MAGDALENA,ZONA BANANERA,CORPORACIÓN COMUNITARIA SOL STEREO,SOL STEREO,53438,HJC44,96.6 MHz,FM,COMUNITARIA
MAGDALENA,SANTA MARTA,SECRETARIADO DIOCESANO DE PASTORAL SOCIAL,VOCES 89.4 FM - ÁREA DE SERVICIO No.1,53498,HJU82,89.4 MHz,FM,COMUNITARIA
MAGDALENA,NUEVA GRANADA,JUNTA DE ACCIÓN COMUNAL DEL BARRIO EL RODEO,RODEO ESTÉREO,53182,HJB61,93.4 MHz,FM,COMUNITARIA
MAGDALENA,PIJIÑO DEL CARMEN,ASOCIACIÓN DE CAMPESINOS PESCADORES DEL MUNICIPIO DE PIJIÑO DEL CARMEN,LIDER ESTÉREO,53208,HKB18,106.4 MHz,FM,COMUNITARIA
