DEPARTAMENTO;CIUDAD;NOMBRE CONCESIONARIO;NOMBRE EMISORA;CODIGO EMISORA;DISTINTIVO;FRECUENCIA;BANDA;"CLASE DE
EMISORA"
QUINDIO;ARMENIA;UNIVERSIDAD DEL QUINDIO;LA UFM ESTEREO;52873;HJO79;102.1 MHz;FM;INTERES PUBLICO
QUINDIO;CALARCA;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53287;HJZK;98.7 MHz;FM;INTERES PUBLICO
QUINDIO;CALARCA;ALCALDIA DE CALARCA;ECOS DEL CACIQUE;52882;HKX59;970 kHz;AM;INTERES PUBLICO
QUINDIO;ARMENIA;POLICIA NACIONAL DE COLOMBIA;POLICIA NACIONAL ARMENIA;53314;HJO78;101.4 MHz;FM;INTERES PUBLICO
RISARALDA;SANTA ROSA DE CABAL;ANTENA DE LOS ANDES LTDA.;ANTENA DE LOS ANDES;51747;HJRL;1520 kHz;AM;COMERCIAL
RISARALDA;PEREIRA;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.;BESAME;51791;HJLD;1300 kHz;AM;COMERCIAL
RISARALDA;PEREIRA;CARACOL ESTEREO S.A.;BESAME;51960;HJRE;93.7 MHz;FM;COMERCIAL
RISARALDA;PEREIRA;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.;CARACOL RADIO;51703;HJFN;950 kHz;AM;COMERCIAL
RISARALDA;PEREIRA;SALAZAR SIERRA COMUNICACIONES S EN C;ECOS13.60 RADIO;51802;HJRA;1360 kHz;AM;COMERCIAL
RISARALDA;MARSELLA;SISTEMA VIDA INTERNACIONAL S.A.;EMISORA VIDA FM;54010;HJO86;104.4 MHz;FM;COMERCIAL
RISARALDA;SANTUARIO;IGLESIA MANANTIAL DE VIDA ETERNA;EMISORA VIDA FM;54068;HJO92;106.7 MHz;FM;COMERCIAL
RISARALDA;BELEN DE UMBRIA;SISTEMA SONORO DE COLOMBIA LTDA.;GUASCA FM 107.1;52685;HJO84;107.1 MHz;FM;COMERCIAL
RISARALDA;PEREIRA;PROMOTORA RADIAL COLOMBIANA S.A.S;LA CARINOSA LA VOZ AMIGA;51702;HJBQ;1210 kHz;AM;COMERCIAL
RISARALDA;DOSQUEBRADAS;RADIO CADENA NACIONAL S.A.S;LA MEGA ESTEREO;52090;HJZZ;105.2 MHz;FM;COMERCIAL
RISARALDA;PEREIRA;ORGANIZACION RADIAL OLIMPICA STEREO S.A. - RADIO OLIMPICA FM STEREO PEREIRA;RADIO OLIMPICA FM ESTEREO;52686;HJO89;102.7 MHz;FM;COMERCIAL
RISARALDA;PEREIRA;RADIO CADENA NACIONAL S.A.S;RADIO UNO;51887;HJGF;94.7 MHz;FM;COMERCIAL
RISARALDA;PEREIRA;RADIO CADENA NACIONAL S.A.S;RCN RADIO;51707;HJFQ;1020 kHz;AM;COMERCIAL
RISARALDA;PEREIRA;COMPANIA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.;TROPICANA;51956;HJVN;100.7 MHz;FM;COMERCIAL
RISARALDA;PEREIRA;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A;W RADIO;52094;HJB23;88.7 MHz;FM;COMERCIAL
RISARALDA;PEREIRA;COLMUNDO RADIO S.A. LA CADENA DE LA PAZ;COLMUNDO PEREIRA;51705;HJIM;1270 kHz;AM;COMERCIAL
RISARALDA;SANTA ROSA DE CABAL;CORPORACION JUAN VALDEZ DE SANTA ROSA DE CABAL;ARAUNA STEREO 104.1 F.M;52523;HKK66;104.1 MHz;FM;COMUNITARIA
RISARALDA;LA VIRGINIA;CORPORACION DE MEDIOS DE INFORMACION PARA LA COMUNIDAD Y SU DESARROLLO COMUNICANDO;AZUCAR STEREO 104.1 FM;53220;HKK59;104.1 MHz;FM;COMUNITARIA
RISARALDA;PEREIRA;CORPORACION PRO-BIENESTAR COMUNITARIO CORPOBRICO;CHEVERE RADIO - AREA DE SERVICIO NO.1;53392;HJU92;89.3 MHz;FM;COMUNITARIA
RISARALDA;BELEN DE UMBRIA;ASOCIACION COMUNITARIA SANTA ROSA DE LIMA;BELEN STEREO;52520;HKK55;95.3 MHz;FM;COMUNITARIA
RISARALDA;DOSQUEBRADAS;ASOCIACION AMIGOS POR DOSQUEBRADAS;QUE BUENA 92.1FM;52521;HKK56;92.1 MHz;FM;COMUNITARIA
RISARALDA;GUATICA;ASOCIACION CULTURAL PROYECCION COMUNITARIA - PROYECOM;RADIO G;53137;HKK57;104.1 MHz;FM;COMUNITARIA
RISARALDA;MARSELLA;ASOCIACION MARSELLESA DE RADIO Y TELEVISION COMUNITARIA;SEMBRANDO STEREO 103.4 FM;52522;HKK60;90.1 MHz;FM;COMUNITARIA
RISARALDA;QUINCHIA;CORPORACION ANTENA PARABOLICA QUINCHIA;EMISORA QUINCHIA ESTEREO 89.3 FM;53069;HKK64;89.3 MHz;FM;COMUNITARIA
RISARALDA;BALBOA;ASOCIACION PARA EL DESARROLLO COMUNITARIO DE RISARALDA (ADECOR);ECO F.M. 92.1;53377;HKK54;92.1 MHz;FM;COMUNITARIA
RISARALDA;PEREIRA;CORPORACION TALENTOS CULTURALES PEREIRA;EMISORA COMUNITARIA EN PEREIRA - AREA DE SERVICIO NO.2;54665; HJU93 ;94.2 MHz;FM;COMUNITARIA
RISARALDA;PEREIRA;GOBERNACION DE RISARALDA;EMISORA GOBERNACION DE RISARALDA;53465;HJC92;100.2 MHz;FM;INTERES PUBLICO
RISARALDA;PEREIRA;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53571;HJD45;95.6 MHz;FM;INTERES PUBLICO
RISARALDA;PEREIRA;POLICIA NACIONAL DE COLOMBIA;POLICIA NACIONAL 99.1 PEREIRA;52900;HJO88;99.1 MHz;FM;INTERES PUBLICO
RISARALDA;PEREIRA;ALCALDIA MUNICIPAL DE PEREIRA;PEREIRA ESTEREO;53478;HJA66;107.9 MHz;FM;INTERES PUBLICO
RISARALDA;PEREIRA;MUNICIPIO DE PEREIRA;EMISORA DE INTERES PUBLICO EN PEREIRA;53634;HJB44;97.7 MHz;FM;INTERES PUBLICO
SANTANDER;BARRANCABERMEJA;RADIO CADENA NACIONAL S.A.S;AMOR ESTEREO;52692;HKA24;98.7 MHz;FM;COMERCIAL
SANTANDER;FLORIDABLANCA;COMPANIA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.;BESAME;52084;HJYF;104.7 MHz;FM;COMERCIAL
SANTANDER;BUCARAMANGA;W V CH TELEVISION S.A;BLU RADIO;51718;HJHX;960 kHz;AM;COMERCIAL
SANTANDER;LEBRIJA;RADIO CAPITAL LTDA.;CARACOL;54093;HJP29;99.2 MHz;FM;COMERCIAL
SANTANDER;BUCARAMANGA;COMPANIA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.;CARACOL RADIO;51710;HJGE;880 kHz;AM;COMERCIAL
SANTANDER;VELEZ;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.;CARACOL RADIO;51712;HJTY;1410 kHz;AM;COMERCIAL
SANTANDER;BUCARAMANGA;COLMUNDO RADIO S.A. LA CADENA DE LA PAZ;COLMUNDO BUCARAMANGA;51921;HJEH;1230 kHz;AM;COMERCIAL
SANTANDER;SOCORRO;RAFAEL SERRANO PRADA Y YUDANELLEY CAMELO RUEDA;JOSE ANTONIO GALAN;51715;HJGI;1100 kHz;AM;COMERCIAL
SANTANDER;SAN GIL;RADIO GUANENTA LTDA.;LA CALIENTE 13 - 30;51716;HJNR;1330 kHz;AM;COMERCIAL
SANTANDER;BARRANCABERMEJA;RADIO CADENA NACIONAL S.A.S;LA CARINOSA FIESTA;51722;HJMS;1320 kHz;AM;COMERCIAL
SANTANDER;BUCARAMANGA;SERVICIO RADIAL INTEGRADO S.A.S.;LA FM;51878;HJDY;99.7 MHz;FM;COMERCIAL
SANTANDER;BUCARAMANGA;RADIO CADENA NACIONAL S.A.S;LA MEGA ESTEREO;52693;HJQ66;102.5 MHz;FM;COMERCIAL
SANTANDER;BUCARAMANGA;JUAN PABLO MANTILLA SANTAELLA - EMISORA LA PRIMERA A.M.;LA PRIMERA A.M.;51809;HJZY;1390 kHz;AM;COMERCIAL
SANTANDER;BARRANCABERMEJA;LA VOZ DEL PETROLEO LTDA.;LA VOZ DEL PETROLEO;51719;HJHD;1540 kHz;AM;COMERCIAL
SANTANDER;MALAGA;IMAGEN Y COMUNICACIONES LTDA. - MALAGA 105.7 FM LATINA STEREO;MALAGA 105.7 FM LATINA STEREO;52696;HJP31;105.7 MHz;FM;COMERCIAL
SANTANDER;SOCORRO;DIOCESIS DE SOCORRO Y SAN GIL;NUESTRA SE?ORA DE SOCORRO;52125;HJWB;1590 kHz;AM;COMERCIAL
SANTANDER;BUCARAMANGA;IMAGEN Y PERFILES LTDA.;ONDA CINCO;51723;HJNB;1300 kHz;AM;COMERCIAL
SANTANDER;BUCARAMANGA;IGLESIA CRISTIANA PENTECOSTES DE COLOMBIA DEL MOVIMIENTO MISIONERO MUNDIAL;RADIO BUCARICA;51711;HJGU;1050 kHz;AM;COMERCIAL
SANTANDER;ZAPATOCA;RAFAEL SERRANO PRADA;RADIO LENGUERKE;51914;HJSN;1420 kHz;AM;COMERCIAL
SANTANDER;FLORIDABLANCA;COMUNICACIONES MELODIA S.A.;RADIO MELODIA;51799;HJMH;1080 kHz;AM;COMERCIAL
SANTANDER;FLORIDABLANCA;SEGA & MAPA S.A.S. Y ORGANIZACION RADIAL OLIMPICA S.A.;RADIO OLIMPICA F.M ESTEREO;52695;HJP23;97.7 MHz;FM;COMERCIAL
SANTANDER;BUCARAMANGA;RADIO PRIMAVERA LTDA.;RADIO PRIMAVERA;51806;HJDZ;1020 kHz;AM;COMERCIAL
SANTANDER;BUCARAMANGA;RADIO CADENA NACIONAL S.A.S;RADIO SANTANDER LA CARI?OSA;51726;HJGK;1180 kHz;AM;COMERCIAL
SANTANDER;PIEDECUESTA;RADIO CADENA NACIONAL S.A.S;RADIO UNO;52133;HJYC;106.7 MHz;FM;COMERCIAL
SANTANDER;BARBOSA;RADIO CADENA NACIONAL S.A.S;RADIO UNO;52139;HJB48;98.2 MHz;FM;COMERCIAL
SANTANDER;ZAPATOCA;GILBERTO ACEVEDO ACEVEDO;RADIO ZAPATOCA;51910;HJKV;1360 kHz;AM;COMERCIAL
SANTANDER;BUCARAMANGA;SERVICIO RADIAL INTEGRADO S.A.S.;RCN RADIO;51708;HJBW;800 kHz;AM;COMERCIAL
SANTANDER;SAN GIL;RADIO CADENA NACIONAL S.A.S;RCN RADIO;51727;HJMT;1220 kHz;AM;COMERCIAL
SANTANDER;SAN JUAN DE GIRON;RADIO CADENA NACIONAL S.A.S;RUMBA ESTEREO;52116;HJA83;103.7 MHz;FM;COMERCIAL
SANTANDER;SABANA DE TORRES;RADIO CADENA NACIONAL S.A.S;RUMBA ESTEREO;52143;HJB54;89.7 MHz;FM;COMERCIAL
SANTANDER;CIMITARRA;OM-VIAS S.A.S.;SONORA STEREO;54004;HJO97;96.7 MHz;FM;COMERCIAL
SANTANDER;BUCARAMANGA;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.;TROPICANA;51713;HJGH;1120 kHz;AM;COMERCIAL
SANTANDER;BUCARAMANGA;CARACOL ESTEREO S.A.;TROPICANA;51866;HJNH;95.7 MHz;FM;COMERCIAL
SANTANDER;MALAGA;SOCIEDAD RADIO GARCIA ROVIRA LTDA. / VOCES ROVIRENSES;VOCES ROVIRENCES;51725;HJHE;1560 kHz;AM;COMERCIAL
SANTANDER;BUCARAMANGA;CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.;W RADIO;51721;HJTX;1270 kHz;AM;COMERCIAL
SANTANDER;BUCARAMANGA;COMPANIA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.;W RADIO;52694;HJQ72;90.7 MHz;FM;COMERCIAL
SANTANDER;BARRANCABERMEJA;COMUNICACIONES ERA DIGITAL LIMITADA;YARIGUIES STEREO ;51900;HJRS;102.7 MHz;FM;COMERCIAL
SANTANDER;BARBOSA;EMISORA LA VOZ DEL RIO SUAREZ BARBOSA NIT;LA VOZ DEL RIO SUARE;51724;HJNQ;1280 kHz;AM;COMERCIAL
SANTANDER;BUCARAMANGA;ARQUIDIOCESIS DE BUCARAMANGA Y DE LA UNIVERSIDAD PONTIFICIA BOLIVARIANA;RADIO CATOLICA METROPOLITANA;51808;HJHH;1450 kHz;AM;COMERCIAL
SANTANDER;CHIMA;ASOCIACION DE COMUNICACION COMUNITARIA CHIMANA STEREO;ASOCIACION DE COMUNICACION COMUNITARIA CHIMANA ESTEREO;52534;HKK86;103.2 MHz;FM;COMUNITARIA
SANTANDER;BETULIA;ASOCIACION DE RADIO BETULIANA STEREO;BETULIANA STEREO;52528;HKK75;107.2 MHz;FM;COMUNITARIA
SANTANDER;BARBOSA;ASOCIACION CRISTIANA BUENAS NUEVAS-EMISORA DIGITAL STEREO;BUENAS NUEVAS STEREO ;52840;HKK72;103.2 MHz;FM;COMUNITARIA
SANTANDER;CABRERA;JUNTA DE ACCION COMUNAL CAMILO TORRES;CABRERA STEREO;53351;HKK78;88.8 MHz;FM;COMUNITARIA
SANTANDER;ENCINO;PARROQUIA INMACULADA CONCEPCION DE ENCINO;CACHALU STEREO;53059;HKK98;88.2 MHz;FM;COMUNITARIA
SANTANDER;CHARALA;ASOCIACION DE LA COMUNICACION COMUNITARIA CHARALA ESTEREO;CHARALA ESTEREO;52533;HKK84;103.2 MHz;FM;COMUNITARIA
SANTANDER;CHIPATA;ASOCIACION COMUNITARIA LA VOZ DE LA MILAGROSA;CHIPATA STEREO;52535;HKK87;98.7 MHz;FM;COMUNITARIA
SANTANDER;CURITI;PARROQUIA SAN JOAQUIN DE CURITI;CRISTALINA STEREO;53046;HKK93;103.2 MHz;FM;COMUNITARIA
SANTANDER;OIBA;ASOCIACION DE LA COMUNICACION COMUNITARIA ECOS DE OIBA;ECOS DE OIBA ;52546;HKL44;91.2 MHz;FM;COMUNITARIA
SANTANDER;PUERTO PARRA;ASOCIACION DE COMUNICACION PARA EL DESARROLLO Y LA CONVIVENCIA DE PUERTO PARRA - ACOPARRA;ECOS DEL CARARE;53448;HKL52;88.2 MHz;FM;COMUNITARIA
SANTANDER;EL PLAYON;ASOCIACION SERVICIOS COMUNITARIOS PARA EL MUNICIPIO DE EL PLAYON;EL PLAYON ESTEREO 88.2 F.M.;53376;HKK97;88.2 MHz;FM;COMUNITARIA
SANTANDER;BUCARAMANGA;CORPORACION PARA EL DESARROLLO DEL ORIENTE COMPROMISO;EMISORA COMUNITARIA LA BRUJULA - AREA DE SERVICIO NO.1;53393;HJU94;93.4 MHz;FM;COMUNITARIA
SANTANDER;GUADALUPE;ASOCIACION DE LA COMUNICACION COMUNITARIA GUADALUPE STEREO;GUADALUPE STEREO;52538;HKL26;107.7 MHz;FM;COMUNITARIA
SANTANDER;SAN GIL;ASOCIACION RADIO COMUNITARIA ESTEREO DE SAN GIL- LA COMETA;LA COMETA;52553;HKL58;107.2 MHz;FM;COMUNITARIA
SANTANDER;SOCORRO;ASOCIACION COORDINADORA DE ORGANIZACIONES CAMPESINAS DEL SOCORRO;LA CUPULA 98.7 FM;52557;HKL65;98.7 MHz;FM;COMUNITARIA
SANTANDER;EL CARMEN DE CHUCURI;ASOCIACION PARA EL DESARROLLO ECONOMICO Y SOCIAL DE LA PARTE ALTA DEL MUNICIPIO DEL CARMEN DE CHUCURI ADESCAR;LA NUEVA CHUCURI STEREO;53076;HKK94;88.2 MHz;FM;COMUNITARIA
SANTANDER;LA PAZ;ASOCIACION COMUNITARIA CORPORACION COMITE CULTURAL LA PAZ;LA PAZ STEREO;52540;HKL34;103.2 MHz;FM;COMUNITARIA
SANTANDER;FLORIDABLANCA;FUNDACION ICES INSTITUTO COLOMBIANO DE ESTUDIOS SOCIO POLITICOS;LA U RADIO;52536;HKL21;107.7 MHz;FM;COMUNITARIA
SANTANDER;CONTRATACION;ASOCIACION MUNICIPAL DE USUARIOS CAMPESINOS-AMUC;LA VOZ DE LA FE;52531;HKK91;88.2 MHz;FM;COMUNITARIA
SANTANDER;RIONEGRO;ASOCIACION DE LA COMUNICACION COMUNITARIA LA VOZ DE LA INMACULADA RIONEGRO STEREO;LA VOZ DE LA INMACULADA 103.2 F.M;52550;HKL54;103.2 MHz;FM;COMUNITARIA
SANTANDER;LEBRIJA;ASOCIACION DE COMUNICACION COMUNITARIA LA VOZ DE LEBRIJA;LA VOZ DE LEBRIJA;52542;HKL36;91.2 MHz;FM;COMUNITARIA
SANTANDER;MALAGA;"ASOCIACION DE COMUNICACION COMUNITARIA LA VOZ DE LOS ANDES ""A C O A""";LA VOZ DE LOS ANDES;52544;HKL39;88.2 MHz;FM;COMUNITARIA
SANTANDER;COROMORO;ASOCIACION DE COMUNICACION COMUNITARIA LA VOZ DE LOS MOROS;LA VOZ DE LOS MOROS;52532;HKK92;107.7 MHz;FM;COMUNITARIA
SANTANDER;PUENTE NACIONAL;ASOCIACION COMUNITARIA EMISORA LA VOZ DEL SOROCOTA;LA VOZ DE SOROCOTA;52548;HKL51;101.4 MHz;FM;COMUNITARIA
SANTANDER;FLORIAN;PARROQUIA SAN JOSE DE FLORIAN;LA VOZ DE TISQUIZOQUE;53375;HKL20;88.8 MHz;FM;COMUNITARIA
SANTANDER;LANDAZURI;ASOCIACION COMUNITARIA EMISORA LA VOZ DE LANDAZURI;LANDAZURI 107.2;52541;HKL35;107.2 MHz;FM;COMUNITARIA
SANTANDER;GAMBITA;PARROQUIA SANTA BARBARA DE GAMBITA;MANANTIAL STEREO;53056;HKL23;101.4 MHz;FM;COMUNITARIA
SANTANDER;BARICHARA;ASOCIACION MUNICIPAL DE JUNTAS DE ACCION COMUNAL DE BARICHARA;MIRADOR STEREO 103.2 FM;52841;HKK73;103.2 MHz;FM;COMUNITARIA
SANTANDER;MOGOTES;ASOCIACION DE COMUNICACION COMUNITARIA DE MOGOTES;MOGOTES ESTEREO ;52545;HKL41;103.2 MHz;FM;COMUNITARIA
SANTANDER;ZAPATOCA; FUNDACION UN NUEVO DIA-EMISORA NITRO STEREO;NITRO STEREO;52857;HKL75;103.2 MHz;FM;COMUNITARIA
SANTANDER;ALBANIA;FUNDACION CRISTO REY;NUEVO HORIZONTE ;52839;HKK70;91.2 MHz;FM;COMUNITARIA
SANTANDER;OCAMONTE;ASOCIACION DE COMUNICACION COMUNITARIA OCAMONTE STEREO;OCAMONTE STEREO;53060;HKL43;107.2 MHz;FM;COMUNITARIA
SANTANDER;GUAVATA;ASOCIACION DE COMUNICACION COMUNITARIA EMISORA PROYECCION 2000 STEREO;PROYECCION 2000 STEREO;52848;HKL28;88.2 MHz;FM;COMUNITARIA
SANTANDER;PUERTO WILCHES;ASOCIACION PARA LA PROMOCION DE LA COMUNICACION COMUNITARIA ASOPROCOMUN;PUERTO WILCHES ESTEREO 107.2 MHZ;52549;HKL53;107.2 MHz;FM;COMUNITARIA
SANTANDER;ONZAGA;ASOCIACION CULTURAL CAMILO FORERO REYES;"R.C.O.""RADIO CULTURAL DE ONZAGA""";52547;HKL45;91.2 MHz;FM;COMUNITARIA
SANTANDER;VELEZ;ASOCIACION COMUNITARIA EMISORA SENDEROS DEL DESARROLLO;RADIO CIUDAD DE VELEZ;52559;HKL72;90.7 MHz;FM;COMUNITARIA
SANTANDER;JESUS MARIA;ASOCIACION ELIECER JIMENEZ GONZALEZ- EMISORA RITMOS STEREO;RITMOS STEREO;52849;HKL31;103.2 MHz;FM;COMUNITARIA
SANTANDER;SAN VICENTE DE CHUCURI;ASOCIACION SAN VICENTE STEREO;SAN VICENTE STEREO;52554;HKL64;91.2 MHz;FM;COMUNITARIA
SANTANDER;SIMACOTA;PARROQUIA SANTA BARBARA DE SIMACOTA;SANTA BARBARA STEREO;53044;HKL62;91.2 MHz;FM;COMUNITARIA
SANTANDER;PARAMO;PARROQUIA NUESTRA SENORA DEL ROSARIO DE CHIQUINQUIRA DEL PARAMO;SANTUARIO STEREO DEL PARAMO;53047;HKL48;104.7 MHz;FM;COMUNITARIA
SANTANDER;TONA;ASOCIACION AGRICOLA PARA EL DESARROLLO INTEGRAL DEL BAJO TONA PROYECTOS DE DESARROLLO SOSTENIBLE - PDS;TIPICA RADIO 88.2;53449;HKL70;88.2 MHz;FM;COMUNITARIA
SANTANDER;VILLANUEVA;ASOCIACION DE COMUNICACION COMUNITARIA VILLANUEVA STEREO;VILLANUEVA STEREO;52560;HKL74;101.4 MHz;FM;COMUNITARIA
SANTANDER;BOLIVAR;ASOCIACION COMUNITARIA EMISORA BOLIVARIANA;BOLIVARIANA FM STEREO;52529;HKK76;107.2 MHz;FM;COMUNITARIA
SANTANDER;SAN JUAN DE GIRON;ASOCIACION DE COMUNICACION COMUNITARIA EMISORA SAN JUAN DE GIRON;EMISORA COMUNITARIA EN SAN JUAN DE GIRON;52537;HKL24;88.2 MHz;FM;COMUNITARIA
SANTANDER;SABANA DE TORRES;ACODINSA- SABANA DE TORRES SANTANDER;SABANA STEREO;52551;HKL55;107.7 MHz;FM;COMUNITARIA
SANTANDER;CIMITARRA;FUNDACION AMIGOS DE CIMITARRA - SOLAR FM STEREO;SOLAR FM ESTEREO;52842;HKK88;107.7 MHz;FM;COMUNITARIA
SANTANDER;GUACA;ASOCIACION COMUNAL DE JUNTAS DEL MUNICIPIO DE GUACA .;ECOGUACA STEREO;52846;HKL25;88.2 MHz;FM;COMUNITARIA
SANTANDER;VALLE DE SAN JOSE;ASOCIACION MUNICIPAL DE JUNTAS DE ACCION COMUNAL VALLE DE SAN JOSE;CERRO DE LA CRUZ STEREO;52856;HKL71;91.2 MHz;FM;COMUNITARIA
SANTANDER;MATANZA;ASOCIACION PARA EL DESARROLLO DE MATANZA;LA VOZ DE MATANZA;53049;HKL40;107.7 MHz;FM;COMUNITARIA
SANTANDER;CERRITO;ASOCIACION CERRIANA DE COMUNICACION COMUNITARIA;EMISORA COMUNITARIA EN CERRITO;53110;HKK83;103.2 MHz;FM;COMUNITARIA
SANTANDER;CARCASI;ASOCIACION COMUNAL DE JUNTAS DE CARCASI;CARCASI STEREO;53113;HKK81;103.2 MHz;FM;COMUNITARIA
SANTANDER;CALIFORNIA;ASOCIACION MUNICIPAL DE MUJERES CAMPESINAS E INDIGENAS DE CALIFORNIA - AMMUCIC;EMISORA COMUNITARIA EN CALIFORNIA;53124;HKK79;103.2 MHz;FM;COMUNITARIA
SANTANDER;HATO;ASOCIACION DE MUJERES EMPRENDEDORAS DEL HATO - ASMEH;EMISORA COMUNITARIA EN HATO;53125;HKL30;107.2 MHz;FM;COMUNITARIA
SANTANDER;MOLAGAVITA;ASOCIACION LA VOZ DE MOLAGAVITA;EMISORA COMUNITARIA EN MOLAGAVITA;53237;HKL42;103.2 MHz;FM;COMUNITARIA
SANTANDER;CONFINES;ASOCIACION DE CAMPESINOS SIN TIERRA DEL MUNICIPIO DE CONFINES SANTANDER EN CONFINES MI TIERRA;EMISORA COMUNITARIA EN CONFINES;54679;HKK90;88.2 MHz;FM;COMUNITARIA
SANTANDER;BUCARAMANGA;FUNDACION PARA EL DESARROLLO DE LA CIENCIA. TEGNOOGIA. EDUCACION. DEPORTE Y CULTURA COSMOS;LA GUAPACHOSA 105,1;54674;HJU95;105.1 MHz;FM;COMUNITARIA
SANTANDER;FLORIDABLANCA;FUNDACION EL DIVINO SALVADOR;EMISORA COMUNITARIA EN FLORIDABLANCA;54684;HJS57;88.8 MHz;FM;COMUNITARIA
SANTANDER;ARATOCA;ASOCIACION COMUNITARIA DE EMPRENDEDORES CAMPESINOS DE ARATOCA - ACOEMCA;EMISORA COMUNITARIA EN  ARATOCA;54671;HKK71;88.8 MHz;FM;COMUNITARIA
SANTANDER;SAN VICENTE DE CHUCURI;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA ESTEREO;52612;HJP43;101.7 MHz;FM;INTERES PUBLICO
SANTANDER;BUCARAMANGA;FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL;COLOMBIA ESTEREO;52990;HJA87;92.9 MHz;FM;INTERES PUBLICO
SANTANDER;SAN GIL;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIO NACIONAL DE COLOMBIA;53290;HJP41;93.7 MHz;FM;INTERES PUBLICO
SANTANDER;LEBRIJA;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIONICA;53289;HJZM;92.3 MHz;FM;INTERES PUBLICO
SANTANDER;MALAGA;RADIO TELEVISION NACIONAL DE COLOMBIA;RADIONICA;53610;HJZN;92.3 MHz;FM;INTERES PUBLICO
SANTANDER;BUCARAMANGA;UNIVERSIDAD SANTO TOMAS;SANTO TOMAS ESTEREO;53464;HJB91;96.2 MHz;FM;INTERES PUBLICO
SANTANDER;BUCARAMANGA;UNIVERSIDAD INDUSTRIAL DE SANTANDER;UNIVERSIDAD INDUSTRIAL DE SANTANDER;52879;HJR33;670 kHz;AM;INTERES PUBLICO
SANTANDER;BUCARAMANGA;UNIDADES TECNOLOGICAS DE SANTANDER;UTS - TU RADIO STEREO;53535;HJC99;101.7 MHz;FM;INTERES PUBLICO
SANTANDER;BUCARAMANGA;INSTITUTO MUNICIPAL DE CULTURA;EMISORA CULTURAL LUIS CARLOS GALAN SARMIENTO;52172;HJC95;100.7 MHz;FM;INTERES PUBLICO
SANTANDER;BUCARAMANGA;POLICIA NACIONAL DE COLOMBIA;POLICIA NACIONAL BUCARAMANGA;52595;HJO93;91.7 MHz;FM;INTERES PUBLICO
SANTANDER;CAPITANEJO;"COLEGIO INTEGRADO ""DIVINO NINO""";CHICAMOCHA STÈREO;53476;HKZ49;95.9 MHz;FM;INTERES PUBLICO
SANTANDER;BARRANCABERMEJA;EJERCITO NACIONAL DEL COLOMBIA;COLOMBIA ESTEREO;53628;HJD62;88.7 MHz;FM;INTERES PUBLICO
SANTANDER;BARRANCABERMEJA;ORGANIZACION FEMENINA POPULAR;LA MOHANA 91.2 FM;54673;HKK74;91.2 MHz;FM;COMUNITARIA
SANTANDER;BARBOSA;CORPORACION PARA EL PROGRESO Y DESARROLLO SOSTENIBLE DE LAS REGIONES COLOMBIANAS;88.8 LA NUEVA RADIO;54672;HJS53;88.8 MHz;FM;COMUNITARIA
SANTANDER;SUAITA;ASOCIACION RADIO COMUNITARIA VADO REAL ESTEREO;RENACER ESTEREO;54567;HKL67;107.7 MHz;FM;COMUNITARIA
SUCRE;SINCELEJO;IDECOMER S.A.S.;CARACOL RADIO;52034;HJRM;1580 kHz;AM;COMERCIAL
SUCRE;SAMPUES;CONECZION RADIO S.A.S;CONECZION RADIO;51812;HJOI;1290 kHz;AM;COMERCIAL
SUCRE;COROZAL;COMUNICACIONES E INVERSIONES DEL CARIBE LTDA. - EMISORA RADIO COROZAL FM ESTEREO;COROZAL FM ESTEREO;52104;HJB59;106.3 MHz;FM;COMERCIAL
SUCRE;SAMPUES;IGLESIA MANANTIAL DE VIDA ETERNA;EMISORA VIDA FM;54065;HJP64;104.7 MHz;FM;COMERCIAL
SUCRE;SINCELEJO;ORGANIZACION CRISTIANA DE MEDIOS Y MENSAJES LIMITADA;RADIO 15.20;51733;HJMZ;1520 kHz;AM;COMERCIAL
SUCRE;COROZAL;RADIO MAJAGUAL LTDA.;RADIO MAJAGUAL;51853;HJQX;1430 kHz;AM;COMERCIAL
SUCRE;SINCELEJO;CHAR DIAZ S.A.S;RADIO OLIMPICA FM ESTEREO;51924;HJVM;101.5 MHz;FM;COMERCIAL
SUCRE;SINCELEJO;RADIO PIRAGUA LTDA.;RADIO PIRAGUA;51730;HJZE;1110 kHz;AM;COMERCIAL
